,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
31452,12/12/2020,12,12,2020,294,0,Kuwait,KW,KWT,4207077.0,Asia
31453,11/12/2020,11,12,2020,291,5,Kuwait,KW,KWT,4207077.0,Asia
31454,10/12/2020,10,12,2020,304,5,Kuwait,KW,KWT,4207077.0,Asia
31455,09/12/2020,9,12,2020,301,3,Kuwait,KW,KWT,4207077.0,Asia
31456,08/12/2020,8,12,2020,230,6,Kuwait,KW,KWT,4207077.0,Asia
31457,07/12/2020,7,12,2020,205,2,Kuwait,KW,KWT,4207077.0,Asia
31458,06/12/2020,6,12,2020,247,3,Kuwait,KW,KWT,4207077.0,Asia
31459,05/12/2020,5,12,2020,343,2,Kuwait,KW,KWT,4207077.0,Asia
31460,04/12/2020,4,12,2020,314,2,Kuwait,KW,KWT,4207077.0,Asia
31461,03/12/2020,3,12,2020,268,1,Kuwait,KW,KWT,4207077.0,Asia
31462,02/12/2020,2,12,2020,357,1,Kuwait,KW,KWT,4207077.0,Asia
31463,01/12/2020,1,12,2020,209,2,Kuwait,KW,KWT,4207077.0,Asia
31464,30/11/2020,30,11,2020,231,3,Kuwait,KW,KWT,4207077.0,Asia
31465,29/11/2020,29,11,2020,319,1,Kuwait,KW,KWT,4207077.0,Asia
31466,28/11/2020,28,11,2020,329,2,Kuwait,KW,KWT,4207077.0,Asia
31467,27/11/2020,27,11,2020,330,1,Kuwait,KW,KWT,4207077.0,Asia
31468,26/11/2020,26,11,2020,422,1,Kuwait,KW,KWT,4207077.0,Asia
31469,25/11/2020,25,11,2020,402,2,Kuwait,KW,KWT,4207077.0,Asia
31470,24/11/2020,24,11,2020,337,2,Kuwait,KW,KWT,4207077.0,Asia
31471,23/11/2020,23,11,2020,322,3,Kuwait,KW,KWT,4207077.0,Asia
31472,22/11/2020,22,11,2020,426,2,Kuwait,KW,KWT,4207077.0,Asia
31473,21/11/2020,21,11,2020,486,2,Kuwait,KW,KWT,4207077.0,Asia
31474,20/11/2020,20,11,2020,485,2,Kuwait,KW,KWT,4207077.0,Asia
31475,19/11/2020,19,11,2020,452,9,Kuwait,KW,KWT,4207077.0,Asia
31476,18/11/2020,18,11,2020,556,6,Kuwait,KW,KWT,4207077.0,Asia
31477,17/11/2020,17,11,2020,489,4,Kuwait,KW,KWT,4207077.0,Asia
31478,16/11/2020,16,11,2020,499,3,Kuwait,KW,KWT,4207077.0,Asia
31479,15/11/2020,15,11,2020,691,2,Kuwait,KW,KWT,4207077.0,Asia
31480,14/11/2020,14,11,2020,718,3,Kuwait,KW,KWT,4207077.0,Asia
31481,13/11/2020,13,11,2020,773,4,Kuwait,KW,KWT,4207077.0,Asia
31482,12/11/2020,12,11,2020,778,5,Kuwait,KW,KWT,4207077.0,Asia
31483,11/11/2020,11,11,2020,903,5,Kuwait,KW,KWT,4207077.0,Asia
31484,10/11/2020,10,11,2020,735,5,Kuwait,KW,KWT,4207077.0,Asia
31485,09/11/2020,9,11,2020,538,3,Kuwait,KW,KWT,4207077.0,Asia
31486,08/11/2020,8,11,2020,742,4,Kuwait,KW,KWT,4207077.0,Asia
31487,07/11/2020,7,11,2020,825,5,Kuwait,KW,KWT,4207077.0,Asia
31488,06/11/2020,6,11,2020,795,5,Kuwait,KW,KWT,4207077.0,Asia
31489,05/11/2020,5,11,2020,763,5,Kuwait,KW,KWT,4207077.0,Asia
31490,04/11/2020,4,11,2020,787,3,Kuwait,KW,KWT,4207077.0,Asia
31491,03/11/2020,3,11,2020,759,4,Kuwait,KW,KWT,4207077.0,Asia
31492,02/11/2020,2,11,2020,608,3,Kuwait,KW,KWT,4207077.0,Asia
31493,01/11/2020,1,11,2020,589,6,Kuwait,KW,KWT,4207077.0,Asia
31494,31/10/2020,31,10,2020,671,6,Kuwait,KW,KWT,4207077.0,Asia
31495,30/10/2020,30,10,2020,760,4,Kuwait,KW,KWT,4207077.0,Asia
31496,29/10/2020,29,10,2020,814,7,Kuwait,KW,KWT,4207077.0,Asia
31497,28/10/2020,28,10,2020,775,7,Kuwait,KW,KWT,4207077.0,Asia
31498,27/10/2020,27,10,2020,682,3,Kuwait,KW,KWT,4207077.0,Asia
31499,26/10/2020,26,10,2020,708,2,Kuwait,KW,KWT,4207077.0,Asia
31500,25/10/2020,25,10,2020,695,4,Kuwait,KW,KWT,4207077.0,Asia
31501,24/10/2020,24,10,2020,812,10,Kuwait,KW,KWT,4207077.0,Asia
31502,23/10/2020,23,10,2020,889,9,Kuwait,KW,KWT,4207077.0,Asia
31503,22/10/2020,22,10,2020,813,7,Kuwait,KW,KWT,4207077.0,Asia
31504,21/10/2020,21,10,2020,886,4,Kuwait,KW,KWT,4207077.0,Asia
31505,20/10/2020,20,10,2020,686,9,Kuwait,KW,KWT,4207077.0,Asia
31506,19/10/2020,19,10,2020,663,7,Kuwait,KW,KWT,4207077.0,Asia
31507,18/10/2020,18,10,2020,739,4,Kuwait,KW,KWT,4207077.0,Asia
31508,17/10/2020,17,10,2020,729,6,Kuwait,KW,KWT,4207077.0,Asia
31509,16/10/2020,16,10,2020,746,8,Kuwait,KW,KWT,4207077.0,Asia
31510,15/10/2020,15,10,2020,532,4,Kuwait,KW,KWT,4207077.0,Asia
31511,14/10/2020,14,10,2020,844,8,Kuwait,KW,KWT,4207077.0,Asia
31512,13/10/2020,13,10,2020,777,6,Kuwait,KW,KWT,4207077.0,Asia
31513,12/10/2020,12,10,2020,548,3,Kuwait,KW,KWT,4207077.0,Asia
31514,11/10/2020,11,10,2020,492,6,Kuwait,KW,KWT,4207077.0,Asia
31515,10/10/2020,10,10,2020,635,7,Kuwait,KW,KWT,4207077.0,Asia
31516,09/10/2020,9,10,2020,698,3,Kuwait,KW,KWT,4207077.0,Asia
31517,08/10/2020,8,10,2020,475,7,Kuwait,KW,KWT,4207077.0,Asia
31518,07/10/2020,7,10,2020,676,4,Kuwait,KW,KWT,4207077.0,Asia
31519,06/10/2020,6,10,2020,567,4,Kuwait,KW,KWT,4207077.0,Asia
31520,05/10/2020,5,10,2020,567,4,Kuwait,KW,KWT,4207077.0,Asia
31521,04/10/2020,4,10,2020,371,5,Kuwait,KW,KWT,4207077.0,Asia
31522,03/10/2020,3,10,2020,411,3,Kuwait,KW,KWT,4207077.0,Asia
31523,02/10/2020,2,10,2020,494,2,Kuwait,KW,KWT,4207077.0,Asia
31524,01/10/2020,1,10,2020,614,3,Kuwait,KW,KWT,4207077.0,Asia
31525,30/09/2020,30,9,2020,587,2,Kuwait,KW,KWT,4207077.0,Asia
31526,29/09/2020,29,9,2020,437,4,Kuwait,KW,KWT,4207077.0,Asia
31527,28/09/2020,28,9,2020,345,4,Kuwait,KW,KWT,4207077.0,Asia
31528,27/09/2020,27,9,2020,758,2,Kuwait,KW,KWT,4207077.0,Asia
31529,26/09/2020,26,9,2020,590,3,Kuwait,KW,KWT,4207077.0,Asia
31530,25/09/2020,25,9,2020,552,2,Kuwait,KW,KWT,4207077.0,Asia
31531,24/09/2020,24,9,2020,616,2,Kuwait,KW,KWT,4207077.0,Asia
31532,23/09/2020,23,9,2020,719,3,Kuwait,KW,KWT,4207077.0,Asia
31533,22/09/2020,22,9,2020,530,1,Kuwait,KW,KWT,4207077.0,Asia
31534,21/09/2020,21,9,2020,385,3,Kuwait,KW,KWT,4207077.0,Asia
31535,20/09/2020,20,9,2020,521,1,Kuwait,KW,KWT,4207077.0,Asia
31536,19/09/2020,19,9,2020,704,4,Kuwait,KW,KWT,4207077.0,Asia
31537,18/09/2020,18,9,2020,825,5,Kuwait,KW,KWT,4207077.0,Asia
31538,17/09/2020,17,9,2020,698,3,Kuwait,KW,KWT,4207077.0,Asia
31539,16/09/2020,16,9,2020,829,5,Kuwait,KW,KWT,4207077.0,Asia
31540,15/09/2020,15,9,2020,708,3,Kuwait,KW,KWT,4207077.0,Asia
31541,14/09/2020,14,9,2020,553,2,Kuwait,KW,KWT,4207077.0,Asia
31542,13/09/2020,13,9,2020,736,1,Kuwait,KW,KWT,4207077.0,Asia
31543,12/09/2020,12,9,2020,653,1,Kuwait,KW,KWT,4207077.0,Asia
31544,11/09/2020,11,9,2020,740,4,Kuwait,KW,KWT,4207077.0,Asia
31545,10/09/2020,10,9,2020,838,4,Kuwait,KW,KWT,4207077.0,Asia
31546,09/09/2020,9,9,2020,857,2,Kuwait,KW,KWT,4207077.0,Asia
31547,08/09/2020,8,9,2020,805,2,Kuwait,KW,KWT,4207077.0,Asia
31548,07/09/2020,7,9,2020,619,4,Kuwait,KW,KWT,4207077.0,Asia
31549,06/09/2020,6,9,2020,720,3,Kuwait,KW,KWT,4207077.0,Asia
31550,05/09/2020,5,9,2020,865,1,Kuwait,KW,KWT,4207077.0,Asia
31551,04/09/2020,4,9,2020,900,1,Kuwait,KW,KWT,4207077.0,Asia
31552,03/09/2020,3,9,2020,667,1,Kuwait,KW,KWT,4207077.0,Asia
31553,02/09/2020,2,9,2020,702,3,Kuwait,KW,KWT,4207077.0,Asia
31554,01/09/2020,1,9,2020,473,1,Kuwait,KW,KWT,4207077.0,Asia
31555,31/08/2020,31,8,2020,412,2,Kuwait,KW,KWT,4207077.0,Asia
31556,30/08/2020,30,8,2020,646,3,Kuwait,KW,KWT,4207077.0,Asia
31557,29/08/2020,29,8,2020,633,3,Kuwait,KW,KWT,4207077.0,Asia
31558,28/08/2020,28,8,2020,674,1,Kuwait,KW,KWT,4207077.0,Asia
31559,27/08/2020,27,8,2020,698,2,Kuwait,KW,KWT,4207077.0,Asia
31560,26/08/2020,26,8,2020,613,1,Kuwait,KW,KWT,4207077.0,Asia
31561,25/08/2020,25,8,2020,432,3,Kuwait,KW,KWT,4207077.0,Asia
31562,24/08/2020,24,8,2020,571,2,Kuwait,KW,KWT,4207077.0,Asia
31563,23/08/2020,23,8,2020,688,2,Kuwait,KW,KWT,4207077.0,Asia
31564,22/08/2020,22,8,2020,502,2,Kuwait,KW,KWT,4207077.0,Asia
31565,21/08/2020,21,8,2020,622,2,Kuwait,KW,KWT,4207077.0,Asia
31566,20/08/2020,20,8,2020,675,2,Kuwait,KW,KWT,4207077.0,Asia
31567,19/08/2020,19,8,2020,643,3,Kuwait,KW,KWT,4207077.0,Asia
31568,18/08/2020,18,8,2020,622,1,Kuwait,KW,KWT,4207077.0,Asia
31569,17/08/2020,17,8,2020,508,3,Kuwait,KW,KWT,4207077.0,Asia
31570,16/08/2020,16,8,2020,512,4,Kuwait,KW,KWT,4207077.0,Asia
31571,15/08/2020,15,8,2020,699,5,Kuwait,KW,KWT,4207077.0,Asia
31572,14/08/2020,14,8,2020,701,0,Kuwait,KW,KWT,4207077.0,Asia
31573,13/08/2020,13,8,2020,717,3,Kuwait,KW,KWT,4207077.0,Asia
31574,12/08/2020,12,8,2020,668,4,Kuwait,KW,KWT,4207077.0,Asia
31575,11/08/2020,11,8,2020,687,4,Kuwait,KW,KWT,4207077.0,Asia
31576,10/08/2020,10,8,2020,514,4,Kuwait,KW,KWT,4207077.0,Asia
31577,09/08/2020,9,8,2020,472,3,Kuwait,KW,KWT,4207077.0,Asia
31578,08/08/2020,8,8,2020,682,2,Kuwait,KW,KWT,4207077.0,Asia
31579,07/08/2020,7,8,2020,620,1,Kuwait,KW,KWT,4207077.0,Asia
31580,06/08/2020,6,8,2020,651,3,Kuwait,KW,KWT,4207077.0,Asia
31581,05/08/2020,5,8,2020,475,4,Kuwait,KW,KWT,4207077.0,Asia
31582,04/08/2020,4,8,2020,388,4,Kuwait,KW,KWT,4207077.0,Asia
31583,03/08/2020,3,8,2020,463,4,Kuwait,KW,KWT,4207077.0,Asia
31584,02/08/2020,2,8,2020,491,6,Kuwait,KW,KWT,4207077.0,Asia
31585,01/08/2020,1,8,2020,428,2,Kuwait,KW,KWT,4207077.0,Asia
31586,31/07/2020,31,7,2020,626,1,Kuwait,KW,KWT,4207077.0,Asia
31587,30/07/2020,30,7,2020,754,2,Kuwait,KW,KWT,4207077.0,Asia
31588,29/07/2020,29,7,2020,770,4,Kuwait,KW,KWT,4207077.0,Asia
31589,28/07/2020,28,7,2020,606,5,Kuwait,KW,KWT,4207077.0,Asia
31590,27/07/2020,27,7,2020,464,4,Kuwait,KW,KWT,4207077.0,Asia
31591,26/07/2020,26,7,2020,684,4,Kuwait,KW,KWT,4207077.0,Asia
31592,25/07/2020,25,7,2020,753,4,Kuwait,KW,KWT,4207077.0,Asia
31593,24/07/2020,24,7,2020,687,4,Kuwait,KW,KWT,4207077.0,Asia
31594,23/07/2020,23,7,2020,751,5,Kuwait,KW,KWT,4207077.0,Asia
31595,22/07/2020,22,7,2020,671,4,Kuwait,KW,KWT,4207077.0,Asia
31596,21/07/2020,21,7,2020,559,0,Kuwait,KW,KWT,4207077.0,Asia
31597,20/07/2020,20,7,2020,300,1,Kuwait,KW,KWT,4207077.0,Asia
31598,19/07/2020,19,7,2020,683,3,Kuwait,KW,KWT,4207077.0,Asia
31599,18/07/2020,18,7,2020,553,2,Kuwait,KW,KWT,4207077.0,Asia
31600,17/07/2020,17,7,2020,791,3,Kuwait,KW,KWT,4207077.0,Asia
31601,16/07/2020,16,7,2020,703,3,Kuwait,KW,KWT,4207077.0,Asia
31602,15/07/2020,15,7,2020,666,3,Kuwait,KW,KWT,4207077.0,Asia
31603,14/07/2020,14,7,2020,614,3,Kuwait,KW,KWT,4207077.0,Asia
31604,13/07/2020,13,7,2020,836,4,Kuwait,KW,KWT,4207077.0,Asia
31605,12/07/2020,12,7,2020,478,3,Kuwait,KW,KWT,4207077.0,Asia
31606,11/07/2020,11,7,2020,740,1,Kuwait,KW,KWT,4207077.0,Asia
31607,10/07/2020,10,7,2020,833,3,Kuwait,KW,KWT,4207077.0,Asia
31608,09/07/2020,9,7,2020,762,2,Kuwait,KW,KWT,4207077.0,Asia
31609,08/07/2020,8,7,2020,601,4,Kuwait,KW,KWT,4207077.0,Asia
31610,07/07/2020,7,7,2020,703,5,Kuwait,KW,KWT,4207077.0,Asia
31611,06/07/2020,6,7,2020,638,3,Kuwait,KW,KWT,4207077.0,Asia
31612,05/07/2020,5,7,2020,631,5,Kuwait,KW,KWT,4207077.0,Asia
31613,04/07/2020,4,7,2020,813,1,Kuwait,KW,KWT,4207077.0,Asia
31614,03/07/2020,3,7,2020,919,1,Kuwait,KW,KWT,4207077.0,Asia
31615,02/07/2020,2,7,2020,745,4,Kuwait,KW,KWT,4207077.0,Asia
31616,01/07/2020,1,7,2020,671,4,Kuwait,KW,KWT,4207077.0,Asia
31617,30/06/2020,30,6,2020,582,2,Kuwait,KW,KWT,4207077.0,Asia
31618,29/06/2020,29,6,2020,551,4,Kuwait,KW,KWT,4207077.0,Asia
31619,28/06/2020,28,6,2020,688,3,Kuwait,KW,KWT,4207077.0,Asia
31620,27/06/2020,27,6,2020,915,2,Kuwait,KW,KWT,4207077.0,Asia
31621,26/06/2020,26,6,2020,909,2,Kuwait,KW,KWT,4207077.0,Asia
31622,25/06/2020,25,6,2020,846,3,Kuwait,KW,KWT,4207077.0,Asia
31623,24/06/2020,24,6,2020,742,4,Kuwait,KW,KWT,4207077.0,Asia
31624,23/06/2020,23,6,2020,641,4,Kuwait,KW,KWT,4207077.0,Asia
31625,22/06/2020,22,6,2020,505,7,Kuwait,KW,KWT,4207077.0,Asia
31626,21/06/2020,21,6,2020,467,6,Kuwait,KW,KWT,4207077.0,Asia
31627,20/06/2020,20,6,2020,604,5,Kuwait,KW,KWT,4207077.0,Asia
31628,19/06/2020,19,6,2020,541,2,Kuwait,KW,KWT,4207077.0,Asia
31629,18/06/2020,18,6,2020,575,3,Kuwait,KW,KWT,4207077.0,Asia
31630,17/06/2020,17,6,2020,527,5,Kuwait,KW,KWT,4207077.0,Asia
31631,16/06/2020,16,6,2020,511,2,Kuwait,KW,KWT,4207077.0,Asia
31632,15/06/2020,15,6,2020,454,7,Kuwait,KW,KWT,4207077.0,Asia
31633,14/06/2020,14,6,2020,514,4,Kuwait,KW,KWT,4207077.0,Asia
31634,13/06/2020,13,6,2020,520,6,Kuwait,KW,KWT,4207077.0,Asia
31635,12/06/2020,12,6,2020,609,4,Kuwait,KW,KWT,4207077.0,Asia
31636,11/06/2020,11,6,2020,683,2,Kuwait,KW,KWT,4207077.0,Asia
31637,10/06/2020,10,6,2020,630,4,Kuwait,KW,KWT,4207077.0,Asia
31638,09/06/2020,9,6,2020,662,5,Kuwait,KW,KWT,4207077.0,Asia
31639,08/06/2020,8,6,2020,717,10,Kuwait,KW,KWT,4207077.0,Asia
31640,07/06/2020,7,6,2020,487,10,Kuwait,KW,KWT,4207077.0,Asia
31641,06/06/2020,6,6,2020,723,8,Kuwait,KW,KWT,4207077.0,Asia
31642,05/06/2020,5,6,2020,562,6,Kuwait,KW,KWT,4207077.0,Asia
31643,04/06/2020,4,6,2020,710,4,Kuwait,KW,KWT,4207077.0,Asia
31644,03/06/2020,3,6,2020,887,6,Kuwait,KW,KWT,4207077.0,Asia
31645,02/06/2020,2,6,2020,719,8,Kuwait,KW,KWT,4207077.0,Asia
31646,01/06/2020,1,6,2020,851,7,Kuwait,KW,KWT,4207077.0,Asia
31647,31/05/2020,31,5,2020,1008,11,Kuwait,KW,KWT,4207077.0,Asia
31648,30/05/2020,30,5,2020,1072,9,Kuwait,KW,KWT,4207077.0,Asia
31649,29/05/2020,29,5,2020,845,10,Kuwait,KW,KWT,4207077.0,Asia
31650,28/05/2020,28,5,2020,692,3,Kuwait,KW,KWT,4207077.0,Asia
31651,27/05/2020,27,5,2020,608,7,Kuwait,KW,KWT,4207077.0,Asia
31652,26/05/2020,26,5,2020,665,9,Kuwait,KW,KWT,4207077.0,Asia
31653,25/05/2020,25,5,2020,838,8,Kuwait,KW,KWT,4207077.0,Asia
31654,24/05/2020,24,5,2020,900,10,Kuwait,KW,KWT,4207077.0,Asia
31655,23/05/2020,23,5,2020,955,9,Kuwait,KW,KWT,4207077.0,Asia
31656,22/05/2020,22,5,2020,1041,5,Kuwait,KW,KWT,4207077.0,Asia
31657,21/05/2020,21,5,2020,804,3,Kuwait,KW,KWT,4207077.0,Asia
31658,20/05/2020,20,5,2020,1073,3,Kuwait,KW,KWT,4207077.0,Asia
31659,19/05/2020,19,5,2020,841,6,Kuwait,KW,KWT,4207077.0,Asia
31660,18/05/2020,18,5,2020,1048,5,Kuwait,KW,KWT,4207077.0,Asia
31661,17/05/2020,17,5,2020,942,11,Kuwait,KW,KWT,4207077.0,Asia
31662,16/05/2020,16,5,2020,885,8,Kuwait,KW,KWT,4207077.0,Asia
31663,15/05/2020,15,5,2020,947,6,Kuwait,KW,KWT,4207077.0,Asia
31664,14/05/2020,14,5,2020,751,7,Kuwait,KW,KWT,4207077.0,Asia
31665,13/05/2020,13,5,2020,991,10,Kuwait,KW,KWT,4207077.0,Asia
31666,12/05/2020,12,5,2020,598,7,Kuwait,KW,KWT,4207077.0,Asia
31667,11/05/2020,11,5,2020,1065,9,Kuwait,KW,KWT,4207077.0,Asia
31668,10/05/2020,10,5,2020,415,2,Kuwait,KW,KWT,4207077.0,Asia
31669,09/05/2020,9,5,2020,641,3,Kuwait,KW,KWT,4207077.0,Asia
31670,08/05/2020,8,5,2020,278,2,Kuwait,KW,KWT,4207077.0,Asia
31671,07/05/2020,7,5,2020,485,2,Kuwait,KW,KWT,4207077.0,Asia
31672,06/05/2020,6,5,2020,526,0,Kuwait,KW,KWT,4207077.0,Asia
31673,05/05/2020,5,5,2020,295,2,Kuwait,KW,KWT,4207077.0,Asia
31674,04/05/2020,4,5,2020,364,5,Kuwait,KW,KWT,4207077.0,Asia
31675,03/05/2020,3,5,2020,242,3,Kuwait,KW,KWT,4207077.0,Asia
31676,02/05/2020,2,5,2020,353,4,Kuwait,KW,KWT,4207077.0,Asia
31677,01/05/2020,1,5,2020,284,2,Kuwait,KW,KWT,4207077.0,Asia
31678,30/04/2020,30,4,2020,300,1,Kuwait,KW,KWT,4207077.0,Asia
31679,29/04/2020,29,4,2020,152,1,Kuwait,KW,KWT,4207077.0,Asia
31680,28/04/2020,28,4,2020,213,2,Kuwait,KW,KWT,4207077.0,Asia
31681,27/04/2020,27,4,2020,183,1,Kuwait,KW,KWT,4207077.0,Asia
31682,26/04/2020,26,4,2020,278,4,Kuwait,KW,KWT,4207077.0,Asia
31683,25/04/2020,25,4,2020,215,1,Kuwait,KW,KWT,4207077.0,Asia
31684,24/04/2020,24,4,2020,151,1,Kuwait,KW,KWT,4207077.0,Asia
31685,23/04/2020,23,4,2020,168,2,Kuwait,KW,KWT,4207077.0,Asia
31686,22/04/2020,22,4,2020,85,2,Kuwait,KW,KWT,4207077.0,Asia
31687,21/04/2020,21,4,2020,80,2,Kuwait,KW,KWT,4207077.0,Asia
31688,20/04/2020,20,4,2020,163,1,Kuwait,KW,KWT,4207077.0,Asia
31689,19/04/2020,19,4,2020,94,1,Kuwait,KW,KWT,4207077.0,Asia
31690,18/04/2020,18,4,2020,134,2,Kuwait,KW,KWT,4207077.0,Asia
31691,17/04/2020,17,4,2020,119,0,Kuwait,KW,KWT,4207077.0,Asia
31692,16/04/2020,16,4,2020,50,0,Kuwait,KW,KWT,4207077.0,Asia
31693,15/04/2020,15,4,2020,55,1,Kuwait,KW,KWT,4207077.0,Asia
31694,14/04/2020,14,4,2020,66,1,Kuwait,KW,KWT,4207077.0,Asia
31695,13/04/2020,13,4,2020,80,0,Kuwait,KW,KWT,4207077.0,Asia
31696,12/04/2020,12,4,2020,161,0,Kuwait,KW,KWT,4207077.0,Asia
31697,11/04/2020,11,4,2020,83,0,Kuwait,KW,KWT,4207077.0,Asia
31698,10/04/2020,10,4,2020,55,0,Kuwait,KW,KWT,4207077.0,Asia
31699,09/04/2020,9,4,2020,112,0,Kuwait,KW,KWT,4207077.0,Asia
31700,08/04/2020,8,4,2020,78,0,Kuwait,KW,KWT,4207077.0,Asia
31701,07/04/2020,7,4,2020,109,0,Kuwait,KW,KWT,4207077.0,Asia
31702,06/04/2020,6,4,2020,77,0,Kuwait,KW,KWT,4207077.0,Asia
31703,05/04/2020,5,4,2020,137,1,Kuwait,KW,KWT,4207077.0,Asia
31704,04/04/2020,4,4,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31705,03/04/2020,3,4,2020,25,0,Kuwait,KW,KWT,4207077.0,Asia
31706,02/04/2020,2,4,2020,28,0,Kuwait,KW,KWT,4207077.0,Asia
31707,01/04/2020,1,4,2020,23,0,Kuwait,KW,KWT,4207077.0,Asia
31708,31/03/2020,31,3,2020,11,0,Kuwait,KW,KWT,4207077.0,Asia
31709,30/03/2020,30,3,2020,20,0,Kuwait,KW,KWT,4207077.0,Asia
31710,29/03/2020,29,3,2020,10,0,Kuwait,KW,KWT,4207077.0,Asia
31711,28/03/2020,28,3,2020,17,0,Kuwait,KW,KWT,4207077.0,Asia
31712,27/03/2020,27,3,2020,13,0,Kuwait,KW,KWT,4207077.0,Asia
31713,26/03/2020,26,3,2020,4,0,Kuwait,KW,KWT,4207077.0,Asia
31714,25/03/2020,25,3,2020,2,0,Kuwait,KW,KWT,4207077.0,Asia
31715,24/03/2020,24,3,2020,1,0,Kuwait,KW,KWT,4207077.0,Asia
31716,23/03/2020,23,3,2020,12,0,Kuwait,KW,KWT,4207077.0,Asia
31717,22/03/2020,22,3,2020,17,0,Kuwait,KW,KWT,4207077.0,Asia
31718,21/03/2020,21,3,2020,11,0,Kuwait,KW,KWT,4207077.0,Asia
31719,20/03/2020,20,3,2020,6,0,Kuwait,KW,KWT,4207077.0,Asia
31720,19/03/2020,19,3,2020,12,0,Kuwait,KW,KWT,4207077.0,Asia
31721,18/03/2020,18,3,2020,7,0,Kuwait,KW,KWT,4207077.0,Asia
31722,17/03/2020,17,3,2020,11,0,Kuwait,KW,KWT,4207077.0,Asia
31723,16/03/2020,16,3,2020,8,0,Kuwait,KW,KWT,4207077.0,Asia
31724,15/03/2020,15,3,2020,4,0,Kuwait,KW,KWT,4207077.0,Asia
31725,14/03/2020,14,3,2020,20,0,Kuwait,KW,KWT,4207077.0,Asia
31726,13/03/2020,13,3,2020,8,0,Kuwait,KW,KWT,4207077.0,Asia
31727,12/03/2020,12,3,2020,3,0,Kuwait,KW,KWT,4207077.0,Asia
31728,11/03/2020,11,3,2020,4,0,Kuwait,KW,KWT,4207077.0,Asia
31729,10/03/2020,10,3,2020,1,0,Kuwait,KW,KWT,4207077.0,Asia
31730,09/03/2020,9,3,2020,3,0,Kuwait,KW,KWT,4207077.0,Asia
31731,08/03/2020,8,3,2020,3,0,Kuwait,KW,KWT,4207077.0,Asia
31732,06/03/2020,6,3,2020,2,0,Kuwait,KW,KWT,4207077.0,Asia
31733,03/03/2020,3,3,2020,10,0,Kuwait,KW,KWT,4207077.0,Asia
31734,02/03/2020,2,3,2020,1,0,Kuwait,KW,KWT,4207077.0,Asia
31735,01/03/2020,1,3,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31736,29/02/2020,29,2,2020,2,0,Kuwait,KW,KWT,4207077.0,Asia
31737,28/02/2020,28,2,2020,17,0,Kuwait,KW,KWT,4207077.0,Asia
31738,27/02/2020,27,2,2020,15,0,Kuwait,KW,KWT,4207077.0,Asia
31739,26/02/2020,26,2,2020,6,0,Kuwait,KW,KWT,4207077.0,Asia
31740,25/02/2020,25,2,2020,2,0,Kuwait,KW,KWT,4207077.0,Asia
31741,24/02/2020,24,2,2020,3,0,Kuwait,KW,KWT,4207077.0,Asia
31742,23/02/2020,23,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31743,22/02/2020,22,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31744,21/02/2020,21,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31745,20/02/2020,20,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31746,19/02/2020,19,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31747,18/02/2020,18,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31748,17/02/2020,17,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31749,16/02/2020,16,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31750,15/02/2020,15,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31751,14/02/2020,14,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31752,13/02/2020,13,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31753,12/02/2020,12,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31754,11/02/2020,11,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31755,10/02/2020,10,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31756,09/02/2020,9,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31757,08/02/2020,8,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31758,07/02/2020,7,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31759,06/02/2020,6,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31760,05/02/2020,5,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31761,04/02/2020,4,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31762,03/02/2020,3,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31763,02/02/2020,2,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31764,01/02/2020,1,2,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31765,31/01/2020,31,1,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31766,30/01/2020,30,1,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
31767,29/01/2020,29,1,2020,0,0,Kuwait,KW,KWT,4207077.0,Asia
